EmployeeID,Name,Age,Gender,Department,JobTitle,City,Education,YearsOfExperience,Salary,Bonus,PerformanceScore,PerformanceRating,JoiningDate,Email,Phone
EMP10356,Amanda Miller,26.0,MALE,SALES,Sales Executive,San Diego,MCA,2.0,2985644.0,159092.0,8.4,c,2006-06-03,amanda.miller2669@yahoo.com,4250220064
EMP11265,Pooja Shah,44.0,male,Procurement,Business Analyst,Chennai,mba,0.0,342708.0,69835.0,8.2,excellent,,pooja.shah6723@hotmail.com,7265491641
EMP10903,Rajesh Gonzalez,38.0,female,ADMIN,Logistics Coordinator,Perth,bba,7.0,1701672.0,348754.0,7.7,D,2008-08-10,rajesh.gonzalez8000@outlook.com,6047433350
EMP12386,John Martinez,61.0,Male,quality,Financial Analyst,Sydney,B.Sc,1.0,3189198.0,128233.0,4.4,a,2014-07-17,john.martinez6599@company.org,2955239222
EMP11451,Carlos Bose,33.0,other,Operations,Intern,Surat,llb,11.0,3981969.0,419721.0,4.4,Poor,2010-10-20,carlos.bose4118@hotmail.com,7858737996
EMP12523,Ana Garcia,44.0,f,Marketing,data analyst,Manchester,B.E,32.0,4889206.0,152339.0,1.4,,2015-02-02,ana.garcia7697@yahoo.com,9558130896
EMP14064,Yang Mehta,35.0,F,Finance,VP,Sydney,diploma,8.0,3426790.0,309920.0,3.0,c,2021-04-03,yang.mehta4774@hotmail.com,8292415401
EMP14727,Bilal Rodriguez,33.0,male,SALES,operations manager,Dallas,MBA,2.0,1541749.0,20028.0,4.5,C,2023-11-28,bilal.rodriguez7880@hotmail.com,2529207429
EMP14356,Hana Wu,50.0,M,HR,Data Scientist,San Diego,B.Arch,25.0,492202.0,253964.0,2.0,A,2022-06-04,hana.wu7022@yahoo.com,2551865960
EMP13567,Nadia Iyer,59.0,Female,Operations,data analyst,Singapore,diploma,26.0,695645.0,330379.0,7.6,GOOD,2019-04-08,nadia.iyer1449@yahoo.com,5290176853
EMP11435,Mohammed Perez,57.0,m,Sales,Intern,San Diego,M.Tech,9.0,561792.0,244146.0,5.3,,2010-09-27,mohammed.perez7543@company.org,9123733580
EMP14359,Sunita Gupta,44.0,other,FINANCE,intern,Vancouver,post graduate,6.0,2906854.0,448318.0,5.0,A+,2022-06-08,sunita.gupta5140@outlook.com,9608637843
EMP13297,Sofia Menon,38.0,M,customer support,SCRUM MASTER,New York,mba (finance),24.0,1284012.0,386700.0,9.8,A,2018-03-09,sofia.menon6079@gmail.com,4799373964
EMP14722,Oliver Flores,31.0,m,it,Data Scientist,Jeddah,mba (finance),,3811055.0,425073.0,5.2,,2023-11-20,oliver.flores5657@hotmail.com,8893188551
EMP14044,Sofia Brown,54.0,f,R&D,Security Analyst,Hong Kong,B.Tech.,11.0,1669607.0,84524.0,3.8,D,2021-03-05,sofia.brown5392@hotmail.com,6181649703
EMP11365,Suresh Miller,51.0,M,Marketing,Project Manager,Chicago,B.Tech,7.0,2218733.0,389244.0,7.1,Good,2010-06-16,suresh.miller8582@hotmail.com,0624417536
EMP10619,Dina Wang,55.0,Other,it,cloud architect,Phoenix,PhD,23.0,4013483.0,100448.0,6.2,Poor,2007-06-22,,6150925675
EMP14642,Xiao Rao,49.0,f,legal,Team Lead,Jaipur,BE,32.0,4572387.0,283274.0,8.0,c,2023-07-26,xiao.rao3014@company.org,1761277601
EMP13339,Sara Garcia,52.0,other,quality,financial analyst,Kuala Lumpur,BTech,37.0,3662198.0,107353.0,8.6,a,2018-05-10,sara.garcia3199@hotmail.com,0536529448
EMP14016,Jose Rizvi,30.0,F,CUSTOMER SUPPORT,business analyst,Manila,diploma,11.0,320568.0,217666.0,3.3,POOR,2021-01-23,,1576899325
EMP14773,Amit Martinez,40.0,F,Procurement,Business Analyst,Leeds,M.Sc,18.0,4767289.0,86057.0,2.5,Poor,2024-02-03,amit.martinez3318@hotmail.com,0876790580
EMP12255,Yang Hassan,44.0,M,Engineering,intern,Jeddah,bba,4.0,1259287.0,275669.0,8.1,EXCELLENT,2014-01-07,,7093251715
EMP12079,Fang Malik,61.0,f,sales,Product Manager,Phoenix,MBA,,719390.0,259197.0,3.6,A+,2013-04-25,fang.malik830@outlook.com,5753222123
EMP13736,Neha Miller,45.0,M,hr,Sales Executive,Los Angeles,MCA,0.0,3388607.0,377098.0,6.3,poor,2019-12-11,neha.miller2304@hotmail.com,6970975175
EMP10856,Ting Perez,52.0,Female,OPERATIONS,Project Manager,Surat,diploma,23.0,3528283.0,351076.0,6.9,A,2008-06-03,ting.perez7391@company.org,7816917417
EMP13523,Priya Wu,57.0,m,logistics,Marketing Specialist,Seoul,B.E,7.0,4161508.0,130868.0,6.4,b,2019-02-02,priya.wu6185@outlook.com,8745191268
EMP14654,Ali Wu,48.0,other,FINANCE,Data Analyst,Manchester,M.Tech,23.0,2357661.0,430057.0,5.8,d,2023-08-13,ali.wu2683@hotmail.com,9099830046
EMP13731,Ali Thompson,32.0,OTHER,R&D,HR Manager,Philadelphia,BSc,15.0,1378447.0,479115.0,4.1,A-,2019-12-03,ali.thompson8293@yahoo.com,2734296712
EMP11630,Arjun Martin,58.0,Other,legal,Procurement Manager,Bangalore,Diploma,37.0,1628217.0,358466.0,9.9,d,2011-07-09,arjun.martin9699@outlook.com,8576705557
EMP12245,Zhang Shah,58.0,other,Quality,procurement manager,Los Angeles,B.Tech.,32.0,2939362.0,139960.0,8.3,A-,2013-12-23,zhang.shah4510@gmail.com,5076053176
EMP10501,Aarav Hassan,61.0,FEMALE,ENGINEERING,Database Admin,Delhi,M.Tech,5.0,1844191.0,255597.0,6.7,POOR,2007-01-01,aarav.hassan1734@hotmail.com,4642781661
EMP10430,Emma Sharma,,Female,HR,Software Engineer,Perth,DIPLOMA,30.0,4868213.0,388909.0,5.5,A,2006-09-19,emma.sharma1840@company.org,5795779516
EMP13009,Fatima Taylor,43.0,f,QUALITY,Procurement Manager,Vancouver,llb,27.0,1997936.0,306495.0,,Poor,2017-01-12,fatima.taylor1408@gmail.com,7086012900
EMP13030,Yang Thompson,25.0,MALE,Admin,operations manager,Birmingham,b.com,36.0,1981498.0,267392.0,9.5,a,2017-02-12,yang.thompson4779@hotmail.com,6804011541
EMP12559,Sneha Mirza,55.0,male,r&d,Legal Counsel,Houston,Ph.D,4.0,2450872.0,63425.0,9.1,good,,sneha.mirza9246@hotmail.com,8868403647
EMP14071,Amir Hashmi,28.0,m,ENGINEERING,Legal Counsel,San Antonio,post graduate,19.0,8000000000.0,18323.0,4.9,b,2021-04-13,amir.hashmi9390@company.org,
EMP13192,Neha Sanchez,43.0,Male,customer support,Marketing Specialist,Melbourne,MBA (HR),29.0,2385061.0,151756.0,7.3,Good,2017-10-07,neha.sanchez9296@yahoo.com,9689264990
EMP10205,Ana Bose,25.0,f,MARKETING,data analyst,Leeds,PHD,8.0,4241565.0,254246.0,3.0,A-,2005-10-26,ana.bose9286@hotmail.com,4965862832
EMP12913,Sunita Pillai,,MALE,admin,network engineer,Seoul,diploma,23.0,4401260.0,478063.0,9.1,excellent,2016-08-25,sunita.pillai6189@gmail.com,6108382679
EMP11470,Dina Malik,28.0,female,ENGINEERING,legal counsel,Seoul,BBA,2.0,2009551.0,236329.0,9.8,POOR,2010-11-17,dina.malik5142@outlook.com,9504152598
EMP12784,Ali Joshi,61.0,FEMALE,SALES,network engineer,Seoul,MCA,34.0,1907833.0,219903.0,2.1,D,2016-02-19,ali.joshi9348@hotmail.com,1773604033
EMP14723,Amir Pillai,32.0,F,Legal,Scrum Master,Muscat,llb,19.0,1132984.0,330729.0,5.5,Poor,,amir.pillai6414@yahoo.com,7076792175
EMP10267,Rania Alvi,42.0,female,QUALITY,Sales Executive,Kuala Lumpur,B.Tech,32.0,3378618.0,101595.0,5.4,C,2006-01-24,rania.alvi7128@outlook.com,5460027783
EMP12602,Kavya Akhtar,36.0,MALE,Legal,Logistics Coordinator,Jeddah,M.Sc,25.0,4571697.0,266570.0,6.4,excellent,2015-05-29,kavya.akhtar2202@company.org,3582971361
EMP11498,Dina Thompson,24.0,OTHER,MARKETING,Operations Manager,San Antonio,M.Tech,27.0,3045482.0,69775.0,2.7,POOR,2010-12-28,dina.thompson9272@gmail.com,5255007524
EMP12983,Karim Ramirez,22.0,M,finance,Scrum Master,Bangalore,MBA (Finance),27.0,2903248.0,308008.0,9.7,a,2016-12-05,karim.ramirez9562@gmail.com,5033893966
EMP11201,Ethan Liu,36.0,male,ENGINEERING,HR Manager,Glasgow,diploma,7.0,4481977.0,1.0,1.3,a+,2009-10-20,,5367162427
EMP13150,Ting Qureshi,25.0,Other,admin,Data Analyst,Sydney,B.E,36.0,1203083.0,325180.0,2.0,good,2017-08-06,ting.qureshi9757@yahoo.com,5157203178
EMP10381,Lin Yang,56.0,F,Logistics,Scrum Master,New York,B.Tech,6.0,859901.0,402539.0,6.6,excellent,2006-07-10,lin.yang3519@outlook.com,5009458230
EMP10257,Sunita Qureshi,43.0,male,r&d,Scrum Master,Ottawa,B.Com,10.0,4440712.0,29505.0,5.6,Poor,2006-01-10,sunita.qureshi5369@gmail.com,8840037571
EMP14347,Mariam Anderson,41.0,OTHER,Human Resources,PROJECT MANAGER,Bristol,MBA,7.0,3149735.0,375078.0,4.5,B,2022-05-21,mariam.anderson7211@yahoo.com,7421823907
EMP12123,Amir Martinez,49.0,f,SALES,Database Admin,New York,MBA,29.0,2477431.0,317410.0,6.9,EXCELLENT,2013-06-28,amir.martinez9529@company.org,1394852927
EMP11856,James Sanchez,53.0,female,Customer Support,VP,Seoul,B.Sc,30.0,1057572.0,333611.0,6.1,A+,2012-06-03,,1301176867
EMP10364,Vikram Lopez,45.0,f,engineering,Business Analyst,Adelaide,Post Graduate,36.0,3351048.0,333192.0,7.8,Good,2006-06-15,,9390670516
EMP12030,Luis White,46.0,male,Human Resources,network engineer,Houston,B.Arch,27.0,inf,364471.0,5.6,B,2013-02-12,luis.white5434@hotmail.com,2510869535
EMP10056,Zara Rao,32.0,M,LOGISTICS,network engineer,Brisbane,PHD,37.0,4760609.0,20153.0,7.0,EXCELLENT,2005-03-22,zara.rao8607@yahoo.com,0533469983
EMP13723,Luis Sanchez,61.0,Other,hr,operations manager,Surat,diploma,36.0,926738.0,237326.0,7.3,c,2019-11-22,luis.sanchez402@gmail.com,6187484279
EMP12601,Ava Chen,24.0,Female,procurement,VP,Houston,b.com,,1714504.0,380406.0,7.9,A+,2015-05-27,ava.chen3022@yahoo.com,1644353921
EMP11538,Tariq Gupta,44.0,male,QUALITY,Legal Counsel,Phoenix,bba,22.0,1708784.0,207066.0,8.8,GOOD,2011-02-24,tariq.gupta7601@outlook.com,7890253143
EMP13822,Mariam Reddy,44.0,male,quality,data analyst,Jeddah,Ph.D,34.0,4842686.0,422188.0,1.7,c,2020-04-14,mariam.reddy8170@outlook.com,3029948876
EMP14759,Yusuf Mehta,24.0,Male,ADMIN,financial analyst,San Diego,BCA,25.0,956064.0,48329.0,3.7,a,2024-01-13,yusuf.mehta6953@outlook.com,2521869695
EMP10821,Ravi Ali,61.0,Male,HR,SALES EXECUTIVE,Sydney,B.Tech,37.0,1896405.0,421150.0,4.1,A+,2008-04-13,ravi.ali2515@hotmail.com,7891328523
EMP10797,Bilal Chen,51.0,m,ADMIN,database admin,Philadelphia,B.Com,8.0,3842892.0,155522.0,7.4,A+,,bilal.chen6368@company.org,0011842056
EMP12606,Fang Hashmi,41.0,male,marketing,director,Doha,B.Arch,36.0,1274996.0,479134.0,6.4,,2015-06-04,fang.hashmi852@gmail.com,5652906296
EMP14321,Faisal Rao,53.0,Female,Marketing,Sales Executive,Leeds,LLB,29.0,1353277.0,349393.0,3.2,EXCELLENT,2022-04-13,faisal.rao9119@hotmail.com,2476842513
EMP14964,Ethan Zhao,42.0,MALE,QUALITY,Cloud Architect,Houston,MBBS,0.0,4170405.0,451684.0,8.5,D,,ethan.zhao1968@hotmail.com,3923902483
EMP13715,Sara Baig,23.0,other,engineering,HR Manager,Dallas,post graduate,29.0,2570509.0,269477.0,2.8,a,2019-11-10,sara.baig7171@gmail.com,6572227079
EMP10084,Omar Torres,28.0,OTHER,Quality,Data Analyst,Vancouver,MBA (HR),0.0,3842348.0,30132.0,6.7,excellent,2005-05-02,omar.torres5007@gmail.com,
EMP13090,Noah Williams,50.0,Male,Marketing,Procurement Manager,Mumbai,MBA,7.0,4763089.0,19400.0,3.2,C,2017-05-11,noah.williams3421@hotmail.com,4472298191
EMP10285,Rohan Ansari,40.0,other,customer support,PRODUCT MANAGER,Jeddah,MCA,35.0,3162985.0,409260.0,7.4,A-,2006-02-19,rohan.ansari4400@company.org,4527613791
EMP13986,Robert Sheikh,33.0,OTHER,MARKETING,intern,Riyadh,M.Tech,8.0,440579.0,173576.0,5.7,Good,2020-12-10,robert.sheikh1622@hotmail.com,9924232744
EMP14311,Lucas Patel,38.0,F,r&d,Financial Analyst,Dammam,M.Tech,3.0,3340283.0,63000.0,1.1,,2022-03-30,lucas.patel3580@outlook.com,9002391014
EMP14796,Fang Mehta,49.0,Male,HR,intern,Kuwait City,BE,22.0,3458908.0,470262.0,2.3,,2024-03-07,fang.mehta6791@hotmail.com,1721775609
EMP10946,Meena Williams,,Other,Quality,Scrum Master,Melbourne,llb,29.0,1848811.0,39235.0,2.4,EXCELLENT,2008-10-12,meena.williams1227@outlook.com,1449690469
EMP10697,Ashley Akhtar,57.0,M,admin,qa engineer,Muscat,B.Tech.,31.0,4347324.0,207098.0,4.6,,2007-10-14,ashley.akhtar2956@company.org,8859315994
EMP13594,Robert Rizvi,33.0,other,operations,network engineer,Birmingham,B.Tech.,10.0,723246.0,183010.0,4.1,a+,2019-05-17,robert.rizvi5856@outlook.com,2622639076
EMP11574,Amanda Das,61.0,other,MARKETING,data scientist,Bangalore,b.com,23.0,2946302.0,171152.0,8.4,B,2011-04-18,amanda.das4347@gmail.com,6097220647
EMP12468,Lin Akhtar,33.0,f,r&d,UX Designer,San Antonio,MBBS,0.0,3478668.0,352880.0,7.4,D,2014-11-14,lin.akhtar1741@yahoo.com,8152920796
EMP13434,Amit Hassan,32.0,Other,logistics,Database Admin,Singapore,diploma,11.0,2765294.0,inf,3.3,poor,2018-09-25,amit.hassan9407@outlook.com,8409778600
EMP10396,Wang Wang,47.0,f,Logistics,Operations Manager,Philadelphia,MBBS,32.0,1010767.0,400672.0,7.6,D,2006-08-01,wang.wang9267@company.org,8371530169
EMP11643,Maria Reddy,59.0,FEMALE,MARKETING,devops engineer,Mumbai,b.com,20.0,2971621.0,45412.0,1.4,C,2011-07-28,maria.reddy6336@company.org,5343274417
EMP11449,Valentina Rizvi,51.0,Male,Customer Support,Director,Kolkata,M.Com,27.0,1049824.0,393081.0,8.5,D,2010-10-17,valentina.rizvi1459@company.org,2279380452
EMP11932,Sunita Davis,35.0,Female,MARKETING,Procurement Manager,Dallas,DIPLOMA,18.0,1333087.0,245319.0,9.5,excellent,2012-09-22,sunita.davis7055@hotmail.com,4427146904
EMP13807,Yusuf Chaudhry,61.0,Male,Customer Support,Operations Manager,Edinburgh,llb,6.0,409807.0,438120.0,6.9,Good,2020-03-23,yusuf.chaudhry1011@hotmail.com,9539855656
EMP10655,Omar Taylor,53.0,M,logistics,VP,Ahmedabad,B.Tech,20.0,4260413.0,252561.0,9.1,A+,2007-08-14,omar.taylor8266@gmail.com,0589606711
EMP13776,Chen Johnson,35.0,other,r&d,legal counsel,Manama,Ph.D,35.0,2609078.0,376005.0,8.5,A,2020-02-07,chen.johnson1649@yahoo.com,9419676469
EMP13133,Pedro Young,58.0,FEMALE,procurement,devops engineer,Abu Dhabi,BSc,24.0,3196974.0,146546.0,9.3,A+,2017-07-13,pedro.young9206@company.org,1900043206
EMP10837,Yusuf Lewis,,male,operations,TEAM LEAD,Chicago,MBBS,21.0,4597539.0,196720.0,8.5,a+,2008-05-06,yusuf.lewis1943@yahoo.com,9780097205
EMP14726,Bilal Malik,52.0,male,Finance,qa engineer,Calgary,DIPLOMA,14.0,2412040.0,355911.0,3.8,POOR,2023-11-26,bilal.malik7544@outlook.com,8483009909
EMP12379,Sarah Lopez,54.0,OTHER,R&D,Sales Executive,Muscat,M.Tech,18.0,3940586.0,451936.0,6.3,EXCELLENT,2014-07-07,sarah.lopez6923@outlook.com,1458934860
EMP11517,Amanda Rodriguez,54.0,MALE,OPERATIONS,SENIOR DEVELOPER,Sheffield,BTECH,32.0,2529682.0,325816.0,4.7,A-,2011-01-25,,9996763353
EMP12109,Noah Lopez,40.0,female,FINANCE,network engineer,Pune,Ph.D,0.0,4389178.0,403866.0,6.6,,2013-06-07,noah.lopez8781@gmail.com,5852477306
EMP10765,Rohan Ramirez,38.0,FEMALE,r&d,HR Manager,Toronto,BE,9.0,3204254.0,186531.0,6.8,Poor,2008-01-22,rohan.ramirez426@outlook.com,6022847162
EMP13392,Sneha Ansari,36.0,female,ADMIN,director,Melbourne,mba (finance),15.0,2769753.0,23678.0,9.6,D,2018-07-26,sneha.ansari1657@yahoo.com,4662277307
EMP10307,Robert Zhao,23.0,other,Admin,SENIOR DEVELOPER,Kuwait City,mba,23.0,1914831.0,275680.0,3.7,Good,2006-03-24,robert.zhao3601@gmail.com,4691474000
EMP14172,Neha Sheikh,32.0,F,legal,Network Engineer,Surat,MCA,7.0,,336616.0,1.0,D,2021-09-08,neha.sheikh72@yahoo.com,5648717311
EMP14895,Oliver Ahmed,43.0,M,hr,QA Engineer,Ahmedabad,mba,23.0,3438715.0,429672.0,6.6,c,2024-07-30,oliver.ahmed3865@gmail.com,4721359449
EMP10186,Yang Iyer,60.0,OTHER,LOGISTICS,qa engineer,Dallas,post graduate,0.0,4989521.0,185853.0,5.2,A+,2005-09-28,yang.iyer4025@yahoo.com,3902230887
EMP11190,Lin Ali,61.0,MALE,Legal,director,Manila,M.Com,33.0,3124055.0,214156.0,4.3,Poor,2009-10-04,lin.ali8837@hotmail.com,2741136319
EMP11004,Juan Harris,60.0,male,MARKETING,business analyst,Philadelphia,Ph.D,6.0,850618.0,190296.0,6.0,C,2009-01-05,juan.harris4749@company.org,2114251265
EMP14984,Vikram Khan,25.0,m,Marketing,DevOps Engineer,Houston,PHD,6.0,768877.0,341388.0,2.8,a+,2024-12-07,vikram.khan8130@yahoo.com,
EMP13398,Arjun Jones,49.0,F,marketing,PRODUCT MANAGER,Kolkata,bba,8.0,3159313.0,159646.0,5.1,A,,arjun.jones1930@outlook.com,5968092756
EMP12047,Layla Lopez,56.0,MALE,sales,Cloud Architect,Manama,MBA,8.0,4092450.0,394740.0,1.4,d,2013-03-09,layla.lopez7115@yahoo.com,0359833259
EMP13191,Lin Hassan,43.0,female,Marketing,Data Scientist,Bristol,B.E,7.0,1634138.0,197588.0,2.6,GOOD,2017-10-05,lin.hassan7945@yahoo.com,6169225072
EMP12097,Zhang Brown,55.0,FEMALE,R&D,PRODUCT MANAGER,Abu Dhabi,B.Arch,20.0,1047906.0,309730.0,8.3,GOOD,2013-05-21,zhang.brown4095@yahoo.com,3150840347
EMP11683,Ashley Rodriguez,32.0,Male,hr,Data Scientist,Dallas,LLB,36.0,2698175.0,31077.0,1.9,c,2011-09-24,ashley.rodriguez1317@gmail.com,5473686488
EMP10735,Lin Banerjee,42.0,F,ENGINEERING,ux designer,Beijing,post graduate,12.0,513561.0,355778.0,9.1,Poor,2007-12-09,lin.banerjee2250@yahoo.com,2933003448
EMP14255,Faisal Wu,57.0,male,Sales,database admin,Philadelphia,Diploma,26.0,3362191.0,240836.0,3.8,GOOD,2022-01-07,faisal.wu8975@yahoo.com,2834614007
EMP12362,Fatima Yang,48.0,female,FINANCE,Database Admin,Los Angeles,MCA,24.0,988459.0,319474.0,7.6,good,2014-06-12,invalid_email,0526394884
EMP14084,Hassan Menon,25.0,other,HR,Director,Doha,M.Sc,35.0,,155269.0,1.2,good,,hassan.menon5520@hotmail.com,5359961438
EMP14633,Liu Johnson,48.0,Male,Customer Support,software engineer,Sharjah,B.Arch,17.0,4140394.0,271198.0,8.1,A,2023-07-13,liu.johnson879@company.org,5214867272
EMP11217,Vikram Chen,23.0,F,CUSTOMER SUPPORT,Sales Executive,Phoenix,M.Sc,2.0,2944338.0,162656.0,7.7,Poor,2009-11-12,vikram.chen1078@hotmail.com,9939489229
EMP14206,Hassan Martinez,41.0,Male,Finance,procurement manager,Nottingham,Post Graduate,19.0,,44585.0,,poor,2021-10-27,hassan.martinez7191@yahoo.com,4364537058
EMP10537,Nadia Nair,46.0,m,MARKETING,Network Engineer,Sheffield,mba,16.0,2620126.0,269849.0,7.4,POOR,2007-02-23,nadia.nair5556@yahoo.com,5836109482
EMP10175,Nadia Zhao,57.0,m,Sales,cloud architect,Toronto,b.com,14.0,3052570.0,425683.0,6.5,A,2005-09-12,nadia.zhao5172@gmail.com,
EMP13220,Ava Baig,27.0,other,Operations,Project Manager,Leeds,MBBS,35.0,3609185.0,218992.0,,EXCELLENT,2017-11-17,ava.baig5323@hotmail.com,6967889379
EMP13083,Nour Chen,35.0,f,SALES,SENIOR DEVELOPER,Hong Kong,Diploma,22.0,725884.0,436209.0,1.6,D,2017-05-01,nour.chen9568@company.org,5526451923
EMP14615,Carlos Banerjee,29.0,F,SALES,Database Admin,Dubai,B.Sc,27.0,2122131.0,273991.0,4.0,D,2023-06-17,carlos.banerjee6157@gmail.com,6977437685
EMP11807,Faisal Mukherjee,58.0,male,Human Resources,PRODUCT MANAGER,Delhi,mba (finance),36.0,2004680.0,270725.0,9.7,B,2012-03-23,faisal.mukherjee9149@outlook.com,5260105260
EMP10909,Omar Farooq,32.0,Female,legal,logistics coordinator,Jaipur,Ph.D,36.0,1840493.0,108138.0,6.3,GOOD,2008-08-19,omar.farooq5113@hotmail.com,5192284756
EMP10182,Vikram Torres,22.0,other,Operations,SALES EXECUTIVE,Perth,BTech,21.0,4067072.0,96464.0,3.0,EXCELLENT,2005-09-22,vikram.torres1103@outlook.com,8264352010
EMP11346,Lakshmi Sharma,59.0,MALE,operations,director,Los Angeles,Ph.D,19.0,1541081.0,444255.0,3.7,,2010-05-20,lakshmi.sharma3056@outlook.com,1855632041
EMP12551,Zara Khan,61.0,F,marketing,Financial Analyst,Pune,B.E,,320145.0,226541.0,9.0,Poor,2015-03-15,zara.khan1284@hotmail.com,0553700752
EMP11094,Ali Farooq,57.0,other,LOGISTICS,Marketing Specialist,Adelaide,MBA,36.0,3014184.0,171716.0,9.6,d,2009-05-16,ali.farooq4531@hotmail.com,4589604220
EMP14478,Emma Menon,34.0,other,admin,software engineer,Beijing,diploma,22.0,731544.0,184796.0,5.5,EXCELLENT,2022-11-29,emma.menon2018@outlook.com,7017893644
EMP12464,Pooja Kumar,56.0,MALE,Sales,Data Scientist,Phoenix,b.com,3.0,919669.0,105248.0,1.5,d,2014-11-08,pooja.kumar2997@hotmail.com,8563067147
EMP10607,Faisal Das,32.0,f,Human Resources,Data Scientist,Hong Kong,M.Tech,4.0,4331027.0,262941.0,7.6,POOR,2007-06-05,faisal.das421@outlook.com,8424146663
EMP11436,Nour Lopez,59.0,Female,engineering,Director,Austin,BE,29.0,358224.0,395776.0,3.8,excellent,2010-09-28,nour.lopez8947@yahoo.com,9840433758
EMP13986,Robert Sheikh,33.0,OTHER,MARKETING,intern,Riyadh,M.Tech,8.0,440579.0,173576.0,5.7,Good,2020-12-10,robert.sheikh1622@hotmail.com,9924232744
EMP10761,Layla Torres,58.0,Female,Quality,legal counsel,Jakarta,mba (finance),31.0,343113.0,308211.0,3.6,d,2008-01-16,layla.torres6167@outlook.com,2284314328
EMP10317,Mariam Hashmi,44.0,Other,IT,Data Scientist,Montreal,PHD,30.0,523293.0,337496.0,4.6,B,2006-04-07,mariam.hashmi1141@yahoo.com,3431591718
EMP12405,Isabella Smith,50.0,other,engineering,Procurement Manager,Abu Dhabi,M.Tech,14.0,1351912.0,90896.0,4.4,POOR,2014-08-14,isabella.smith1382@yahoo.com,4115609242
EMP14902,Kiran Wilson,52.0,Other,Human Resources,intern,Phoenix,M.Tech,11.0,2615625.0,255478.0,9.6,B,2024-08-09,kiran.wilson3633@yahoo.com,7145577131
EMP12671,Vikram Nair,35.0,female,it,director,Mumbai,MBA,34.0,10000000000.0,116307.0,7.4,Good,2015-09-07,vikram.nair1875@outlook.com,6890486598
EMP14595,Arjun Das,44.0,m,procurement,Director,Riyadh,B.E,12.0,1656345.0,135720.0,1.5,GOOD,2023-05-19,arjun.das2000@company.org,3722811260
EMP13113,Vikram Thomas,,Male,engineering,SENIOR DEVELOPER,Manila,post graduate,36.0,336482.0,73663.0,3.0,D,2017-06-13,vikram.thomas9379@company.org,1948639700
EMP11382,Pedro Harris,50.0,other,Procurement,Director,Kolkata,b.com,33.0,4520602.0,448773.0,8.5,a+,2010-07-11,pedro.harris2790@company.org,0633368434
EMP11246,Kiran Mehta,45.0,Female,HR,UX Designer,San Diego,PhD,14.0,946178.0,58538.0,6.4,Poor,2009-12-25,kiran.mehta5637@outlook.com,7466399870
EMP12945,Emma Sharma,58.0,OTHER,QUALITY,PRODUCT MANAGER,Adelaide,B.E,5.0,902191.0,346066.0,5.2,Poor,2016-10-11,emma.sharma6526@hotmail.com,2217451019
EMP10810,Jessica Sharma,48.0,M,legal,operations manager,Houston,BTECH,22.0,3142060.0,63147.0,6.2,A-,2008-03-28,jessica.sharma4314@yahoo.com,5219847472
EMP11531,Isabella Banerjee,31.0,OTHER,Marketing,UX Designer,Dallas,mba (finance),7.0,1884916.0,212550.0,2.6,a+,2011-02-14,isabella.banerjee3955@outlook.com,2775182776
EMP14063,Arjun Alvi,36.0,MALE,OPERATIONS,Legal Counsel,Bristol,BTECH,13.0,4291925.0,247295.0,7.8,GOOD,2021-04-01,arjun.alvi2845@yahoo.com,9636126475
EMP14849,Emily Verma,25.0,M,procurement,Business Analyst,Austin,Diploma,19.0,2627841.0,245314.0,2.4,Good,2024-05-24,,5829268650
EMP10233,Priya Mirza,22.0,m,Human Resources,Software Engineer,Calgary,B.E,12.0,4383892.0,144867.0,5.0,D,2005-12-05,,9348707865
EMP14187,Emma Nair,59.0,m,logistics,Sales Executive,Shanghai,B.E,37.0,1154388.0,419838.0,9.1,a+,2021-09-30,emma.nair1210@gmail.com,3561002113
EMP10446,Tariq Wilson,50.0,f,OPERATIONS,operations manager,Vancouver,BE,12.0,3257684.0,376539.0,3.2,D,2006-10-13,tariq.wilson6609@gmail.com,3783789232
EMP14892,Nadia Mukherjee,51.0,m,operations,data scientist,Dallas,Ph.D,18.0,891982.0,499968.0,,A,2024-07-26,nadia.mukherjee3074@yahoo.com,2695101892
EMP14067,Maria Mehta,40.0,Female,CUSTOMER SUPPORT,Business Analyst,Pune,M.Tech,30.0,3851978.0,393181.0,4.9,A-,2021-04-07,maria.mehta1286@outlook.com,1273000402
EMP10563,Meena Yang,37.0,M,engineering,hr manager,San Diego,M.Com,16.0,1338592.0,218116.0,1.5,poor,2007-04-02,meena.yang8170@gmail.com,3179951505
EMP13069,Ethan Singh,43.0,F,Quality,Product Manager,Manila,MBA (Finance),31.0,4256773.0,360864.0,9.7,b,2017-04-10,ethan.singh8196@outlook.com,5843714300
EMP14921,Ali Banerjee,40.0,MALE,Sales,Cloud Architect,Manchester,bba,26.0,2225916.0,128977.0,9.7,b,2024-09-06,ali.banerjee7461@outlook.com,4018576762
EMP11264,Ting Mehta,59.0,Other,Human Resources,data scientist,Dammam,LLB,15.0,1501719.0,62360.0,6.2,c,2010-01-20,ting.mehta8008@yahoo.com,7942399625
